X,Y,TOWER_ASSE,ACTION_DTT,STATUS,LINE_SERIE,TOWER_CONS,YEAR_OF_IN,TOWER_HEIG,GDO_GID
-1.135770724,54.5539913,2TX006,2017/05/25,C,L12,D,2003,88.68,10034005
-1.139618845,54.55134045,2TX007,2017/05/25,C,L12,D25,2003,83.51,10034006
-1.143710871,54.54942294,2TX008,2017/05/25,C,L12,D,2003,74.87,10034007
-1.148696857,54.54708598,2TX009,2017/05/25,C,L12,D25,2003,69.42,10034008
-1.151748556,54.54486853,2TX010,2017/05/25,C,L12,D10,2003,73.61,10034009
-1.1537091,54.54344378,2TX011,2017/05/25,C,L12,D55,2003,85.99,10034635
-1.154525487,54.54119967,2TX012,2017/05/25,C,L12,D,2003,120.7,10034010
-1.15533544,54.53897294,2TX013,2017/05/25,C,L12,D,2003,134.04,10040868
-1.156309841,54.53629383,2TX014,2017/05/25,C,L12,D55,2003,135.81,10034011
-1.154436716,54.53344053,2TX015,2017/05/25,C,L12,D55,2003,95.74,10034012
-1.15656957,54.53040353,2TX016,2017/05/25,C,L12,D,2003,95.22,10034013
-1.158613624,54.5274925,2TX017,2017/05/25,C,L12,D,2003,92.5,10034014
-1.160682087,54.52454635,2TX018,2017/05/25,C,L12,DT,2003,91.58,10037308
-1.229546892,54.50411744,2TX034,2017/05/25,C,L12,DT,2003,74.67,10034015
-1.232241546,54.50250966,2TX035,2017/05/25,C,L12,D,2003,77.71,10034016
-1.235179076,54.50075745,2TX036,2017/05/25,C,L12,D,2003,68.12,10034017
-1.238197268,54.49895689,2TX037,2017/05/25,C,L12,D25,2003,64.32,10034018
-1.243373351,54.49754615,2TX038,2017/05/25,C,L12,D10,2003,64.33,10034019
-1.247846187,54.49632681,2TX039,2017/05/25,C,L12,D,2003,65.49,10040395
-1.252891969,54.49495108,2TX040,2017/05/25,C,L12,D,2003,75.72,10034020
-1.2566113,54.49393666,2TX041,2017/05/25,C,L12,D,2003,70.24,10034636
-1.262178703,54.49241803,2TX042,2017/05/25,C,L12,D,2003,60.88,10034021
-1.267027108,54.49109516,2TX043,2017/05/25,C,L12,D,2003,59.09,10034022
-1.272544394,54.48958946,2TX044,2017/05/25,C,L12,D,2003,52.27,10034023
-1.277505839,54.48823531,2TX045,2017/05/25,C,L12,D,2003,53.65,10034024
-1.283025313,54.4867282,2TX046,2017/05/25,C,L12,D10,2003,47.96,10034025
-1.289848901,54.4848647,2TX047,2017/05/25,C,L12,D10,2003,52.7,10040396
-1.294450495,54.48410006,2TX048,2017/05/25,C,L12,D,2003,55.8,10034026
-1.299497367,54.48326119,2TX049,2017/05/25,C,L12,D,2003,53.5,10034027
-1.305410834,54.48227796,2TX050,2017/05/25,C,L12,D25,2003,52.99,10034028
-1.309151694,54.48068894,2TX051,2017/05/25,C,L12,D,2003,52.85,10034637
-1.314446209,54.47843977,2TX052,2017/05/25,C,L12,D,2003,47.27,10034029
-1.316942844,54.47737902,2TX053,2017/05/25,C,L12,D,2003,49.41,10034030
-1.321742634,54.47533927,2TX054,2017/05/25,C,L12,D,2003,51.04,10034031
-1.327634716,54.47283495,2TX055,2017/05/25,C,L12,D10,2003,48.76,10034032
-1.332709636,54.4706773,2TX056,2017/05/25,C,L12,D25,2003,47.96,10034033
-1.337288114,54.46873069,2TX057,2017/05/25,C,L12,D55,2003,48.05,10040397
-1.340234703,54.46558463,2TX058,2017/05/25,C,L12,D,2003,49.13,10034658
-1.343142166,54.46247975,2TX059,2017/05/25,C,L12,D,2003,51.36,10034034
-1.345988044,54.45943985,2TX060,2017/05/25,C,L12,D,2003,54.06,10034035
-1.348687162,54.4565568,2TX061,2017/05/25,C,L12,D,2003,50.36,10040398
-1.35157997,54.45346603,2TX062,2017/05/25,C,L12,D55,2003,53.49,10034036
-2.669234517,51.53690613,2VL001,2017/05/25,C,L12,DT,1997,6.38,10037817
-2.664290791,51.53702422,2VL002,2017/05/25,C,L12,D25,1997,6.51,10031617
-2.657501224,51.53712552,2VL003,2017/05/25,C,L12,D55,1997,6.16,10035323
-2.654886133,51.53954865,2VL004,2020/04/02,C,L12,D,1997,5.57,10031618
-2.652564847,51.54176587,2VL005,2017/05/25,C,L12,D25,1997,5.94,10031619
-2.650998596,51.54416637,2VL006,2017/05/25,C,L12,D,1997,6.48,10031620
-2.649121529,51.54703614,2VL007,2017/05/25,C,L12,D55,1997,6.14,10036890
-2.645467399,51.54868385,2VL008,2017/05/25,C,L12,D,1997,5.94,10031621
-2.642028219,51.55024934,2VL009,2017/05/25,C,L12,D,1997,6.16,10020405
-2.638531483,51.55184205,2VL010,2017/05/25,C,L12,D,1997,5.92,10031622
-2.635120413,51.55338924,2VL011,2017/05/25,C,L12,D55,1997,5.79,10040052
-2.633239727,51.55609697,2VL012,2017/05/25,C,L12,D,1997,6.85,10031623
-2.631386905,51.55875057,2VL013,2017/05/25,C,L12,D,1997,7.09,10031624
-2.629251175,51.56182828,2VL014,2017/05/25,C,L12,D25,1997,6.01,10031625
-2.627930023,51.56436208,2VL015,2017/05/25,C,L12,D,1997,6.34,10031626
-2.626779373,51.56671511,2VL016,2017/05/25,C,L12,D,1997,6.15,10020406
-2.625627985,51.56902317,2VL017,2017/05/25,C,L12,D,1997,6.17,10036891
-2.624251419,51.57175504,2VL018,2017/05/25,C,L12,D,1997,6.21,10033573
-2.623183151,51.57382884,2VL019,2017/05/25,C,L12,D55,1997,6.31,10031627
-2.618741376,51.57509325,2VL020,2017/05/25,C,L12,D,1997,6.35,10031628
-2.613710545,51.57651208,2VL021,2020/04/02,C,L12,D,1997,6.59,10040053
-2.608634853,51.57796058,2VL022,2017/05/25,C,L12,D25,1997,6.46,10031629
-2.602911022,51.57838354,2VL023,2020/04/02,C,L12,D,1997,6.3,10037818
-0.1317026366,52.8065563,2WS001,2017/05/25,C,L12,DT,2002,4.29,10040359
-0.1275839482,52.80741278,2WS002,2017/05/25,C,L12,D25,2002,3.6,10040966
-0.1220821775,52.80859019,2WS003,2017/05/25,C,L12,D,2002,3.18,10040360
-0.1165109596,52.80978259,2WS004,2017/05/25,C,L12,D,2002,3.28,10033840
-0.1113516054,52.81088561,2WS005,2017/05/25,C,L12,D25,2002,3.3,10033841
-0.1060342694,52.81236693,2WS006,2017/05/25,C,L12,D,2002,3.11,10037205
-0.101316951,52.81368274,2WS007,2017/05/25,C,L12,D,2002,2.83,10033842
-0.09660078617,52.81499774,2WS008,2017/05/25,C,L12,D,2002,2.6,10033843
-0.09257396746,52.81612062,2WS009,2017/05/25,C,L12,D,2002,2.39,10033844
-0.08752357106,52.81752817,2WS010,2017/05/25,C,L12,D55,2002,2.5,10040361
-0.08628848427,52.81951876,2WS011,2020/04/02,C,L12,D,2002,2.67,10033845
-0.08418528902,52.82298527,2WS012,2017/05/25,C,L12,D,2002,3.01,10033846
-0.08260668103,52.82556567,2WS013,2017/05/25,C,L12,D,2002,3.74,10033847
-0.08069291179,52.82869336,2WS014,2017/05/25,C,L12,D,2002,3.15,10033848
-0.07868137604,52.83197985,2WS015,2017/05/25,C,L12,D25,2002,3.59,10033849
-0.07596101938,52.83445871,2WS016,2017/05/25,C,L12,D,2002,3.76,10040362
-0.0719270445,52.83813356,2WS017,2017/05/25,C,L12,DJ,2003,3.51,10033850
-0.7561727622,53.59909193,4KG001,2017/05/25,C,L6,DJT,1969,1.1,10021132
-0.7506852051,53.60018986,4KG002,2017/05/25,C,L6,D,1969,0.91,10032644
-0.7471107044,53.60092482,4KG003,2017/05/25,C,L6,D60,1969,0.85,10037084
-0.7444023162,53.60363933,4KG004,2017/05/25,C,L6,D,1969,0.43,10040704
-0.7417919965,53.60624604,4KG005,2017/05/25,C,L6,D,1969,0.26,10021130
-0.7391409875,53.60888858,4KG006,2017/05/25,C,L6,D,1969,0.71,10021142
-0.736475499,53.61153891,4KG007,2017/05/25,C,L6,D,1969,1.15,10025308
-0.7338120997,53.61420412,4KG008,2017/05/25,C,L6,D,1969,1.5,10039138
-0.7314788822,53.6165298,4KG009,2017/05/25,C,L6,D,1969,1.92,10021141
-0.7287110144,53.61928827,4KG010,2017/05/25,C,L6,D,1969,1.71,10025309
-0.726089497,53.62189951,4KG011,2017/05/25,C,L6,D,1969,2.13,10025310
-0.7237157299,53.62426678,4KG012,2017/05/25,C,L6,D,1969,1.7,10025311
-0.7211478502,53.62682393,4KG013,2017/05/25,C,L6,D30,1969,1.39,10025312
-0.7204645616,53.62881843,4KG014,2017/05/25,C,L6,D,1969,2.06,10021162
-0.7194014724,53.63196752,4KG015,2017/05/25,C,L6,D,1969,2.86,10037505
-0.7184347979,53.63487403,4KG016,2017/05/25,C,L6,D,1969,2.7,10025313
-0.7174986881,53.6376658,4KG017,2017/05/25,C,L6,D,1969,2.25,10021131
-0.7166608807,53.64015481,4KG018,2017/05/25,C,L6,D,1969,1.99,10036002
-0.7158334229,53.6426484,4KG019,2017/05/25,C,L6,D,1969,2.01,10025314
-0.7147222465,53.64591288,4KG020,2017/05/25,C,L6,D,1969,2.42,10025315
-0.7137862697,53.64868395,4KG021,2017/05/25,C,L6,D,1969,2.72,10021147
-0.7128407482,53.65151603,4KG022,2017/05/25,C,L6,D30,1969,3.01,10025316
-0.7099437778,53.65397619,4KG025,2017/05/25,C,L12,D30,1969,3.24,10039901
-0.7068133607,53.65662665,4KG026,2017/05/25,C,L12,D,1969,2.55,10033469
-0.7040887199,53.65892637,4KG027,2017/05/25,C,L12,D25,1969,2.86,10030477
-0.7016271715,53.66198284,4KG028,2017/05/25,C,L12,D,1969,3.09,10030478
-0.7002296231,53.66369345,4KG029,2020/04/02,C,L12,D90,1969,3.18,10030479
-0.6976601469,53.66680565,4KG030,2017/05/25,C,L12,D55,1969,4.21,10021153
-0.6934065724,53.66718225,4KG031,2017/05/25,C,L12,,1969,61.03,10030480
-0.6840312543,53.66796072,4KG032,2017/05/25,C,L12,D30,1969,67.71,10030481
-0.6779125803,53.66846566,4KG033,2017/05/25,C,L12,D25,1969,63.2,10030482
-0.6720734206,53.66894822,4KG034,2017/05/25,C,L12,D,1969,58.69,10030483
-0.6678417289,53.66930295,4KG035,2017/05/25,C,L12,D,1969,52.91,10036735
-0.6633510218,53.66967989,4KG036,2017/05/25,C,L12,D,1969,45.71,10030484
-0.6582683266,53.67010136,4KG037,2017/05/25,C,L12,D,1969,40.83,10021172
-0.6531782087,53.67051498,4KG038,2017/05/25,C,L12,D,1969,37.76,10021154
-0.6482124654,53.67092149,4KG039,2017/05/25,C,L12,D,1969,33.4,10039902
-0.6425349413,53.67138147,4KG040,2017/05/25,C,L12,D,1969,28.09,10030485
-0.6365122461,53.67188058,4KG041,2017/05/25,C,L12,D25,1969,20.64,10034057
-0.6307712161,53.67156353,4KG042,2017/05/25,C,L12,D,1969,15.34,10030486
-0.6250129654,53.67126096,4KG043,2020/04/02,C,L12,D25,1969,10.36,10030487
-0.6206540918,53.67156754,4KG044,2017/05/25,C,L12,D25,1969,5.24,10030488
-0.6146305222,53.67137248,4KG045,2017/05/25,C,L12,D,1969,15.47,10021155
-0.6097039167,53.67121296,4KG046,2017/05/25,C,L12,D25,1969,43.17,10040861
-0.604373207,53.67103865,4KG047,2017/05/25,C,L12,D,1969,40.74,10039903
-0.5984898527,53.67084648,4KG048,2017/05/25,C,L12,D,1969,35.07,10036736
-0.5923532738,53.67064593,4KG049,2017/05/25,C,L12,D,1969,28.46,10033777
-0.586492537,53.67048902,4KG050,2020/10/19,C,L6,D25,1969,24.24,10030489
-0.5805074649,53.67026709,4KG052,2017/05/25,C,L6,D30,1969,17.2,10034798
-0.5758107798,53.66975143,4KG053,2017/05/25,C,L6,D,1969,10.35,10025330
-0.5708109134,53.66921631,4KG054,2017/05/25,C,L6,D,1969,7.57,10025331
-0.5661253727,53.66870004,4KG055,2017/05/25,C,L6,D,1969,4.43,10021167
-0.5609542555,53.66814673,4KG056,2017/05/25,C,L6,D,1969,1.4,10025332
-0.5567002609,53.66766359,4KG057,2017/05/25,C,L6,D,1969,1.72,10039141
-0.5520544405,53.66714635,4KG058,2017/05/25,C,L6,D,1969,1.02,10025333
-0.5473529503,53.66662285,4KG059,2017/05/25,C,L6,D,1969,2.2,10021144
-0.5427391197,53.66610654,4KG060,2017/05/25,C,L6,D,1969,1.33,10025334
-0.5380662805,53.66559292,4KG061,2017/05/25,C,L6,D,1969,1.66,10025335
-0.5343948956,53.66518487,4KG062,2017/05/25,C,L6,D,1969,1.74,10025336
-0.5305331962,53.66476811,4KG063,2017/05/25,C,L6,D,1969,1.67,10025337
-0.5266251783,53.66433626,4KG064,2017/05/25,C,L6,D,1969,1.95,10040241
-0.5204299597,53.66365582,4KG065,2017/05/25,C,L6,D,1969,2.17,10036005
-0.5152210144,53.66308168,4KG066,2017/05/25,C,L6,D30,1969,6.68,10025338
-0.5112453112,53.66264669,4KG067,2017/05/25,C,L6,D,1969,15.04,10025339
-0.5051126344,53.66196624,4KG068,2017/05/25,C,L6,D,1969,54.21,10040177
-0.5018022305,53.66159677,4KG069,2017/05/25,C,L6,D,1969,78.26,10033773
-0.4978150628,53.66115131,4KG070,2017/05/25,C,L6,D,1969,91.68,10025340
-0.493420926,53.66066194,4KG071,2017/05/25,C,L6,D,1969,87.25,10025341
-0.4882231811,53.66008667,4KG072,2017/05/25,C,L6,D,1969,79.7,10032638
-0.4834675424,53.6595601,4KG073,2017/05/25,C,L6,D,1969,74.33,10025342
-0.4794192101,53.65910066,4KG074,2017/05/25,C,L6,D30,1969,69.9,10025343
-0.4740690713,53.65907215,4KG075,2017/05/25,C,L6,D,1969,68.36,10037506
-0.4693698673,53.65903823,4KG076,2017/05/25,C,L6,D,1969,66.49,10021164
-0.4643103684,53.6590076,4KG077,2017/05/25,C,L6,D,1969,60.68,10039142
-0.4593585059,53.65897185,4KG078,2017/05/25,C,L6,D,1969,60.57,10036006
-0.4546032972,53.65893843,4KG079,2017/05/25,C,L6,D30,1969,59.8,10025344
-0.4502547462,53.65800941,4KG080,2017/05/25,C,L6,D,1969,56.7,10025345
-0.4456663627,53.65702318,4KG081,2017/05/25,C,L6,D,1969,54.08,10025346
-0.4414504503,53.65611893,4KG082,2017/05/25,C,L6,D,1969,47.5,10025347
-0.4369480656,53.65515056,4KG083,2017/05/25,C,L6,D,1969,34,10025348
-0.431969884,53.6540832,4KG084,2017/05/25,C,L6,D,1969,32.92,10039143
-0.4285112388,53.65333851,4KG085,2017/05/25,C,L6,D,1969,40.09,10025349
-0.4244310155,53.6524669,4KG086,2017/05/25,C,L6,D,1969,38.23,10021143
-0.4177449717,53.65104208,4KG087,2017/05/25,C,L6,D,1969,39.49,10038551
-0.4134869395,53.65012473,4KG088,2017/05/25,C,L6,D,1969,49.9,10036007
-0.4095877029,53.64928658,4KG089,2017/05/25,C,L6,D,1969,49.12,10025350
-0.4054514889,53.64839751,4KG090,2017/05/25,C,L6,D30,1969,43.65,10034799
-0.4016965768,53.64759156,4KG091,2017/05/25,C,L6,D,1969,44.09,10025351
-0.396925507,53.6465759,4KG092,2017/05/25,C,L6,D,1969,49.27,10021135
-0.3926639857,53.64565317,4KG093,2017/05/25,C,L6,D,1969,50.16,10033013
-0.3879267247,53.64463489,4KG094,2017/05/25,C,L6,D,1969,45.78,10025352
-0.3827054315,53.643502,4KG095,2017/05/25,C,L6,D,1969,34.46,10039144
-0.3771506165,53.64231581,4KG096,2017/05/25,C,L6,D,1969,25.83,10025353
-0.3715018659,53.64110201,4KG097,2017/05/25,C,L6,D,1969,26.8,10021134
-0.3659580122,53.63992173,4KG098,2017/05/25,C,L6,D,1969,27.97,10025354
-0.3620438827,53.6390844,4KG099,2017/05/25,C,L6,D,1969,33.25,10033774
-0.3577728524,53.63817104,4KG100,2017/05/25,C,L6,D,1969,33.1,10038550
-0.3530161795,53.63714837,4KG101,2017/05/25,C,L6,D30,1969,32.33,10034059
-0.3491158866,53.63604653,4KG102,2017/05/25,C,L6,D,1969,33.18,10025355
-0.3445533253,53.63475112,4KG103,2017/05/25,C,L6,D,1969,32.26,10040705
-0.3404817841,53.63359179,4KG104,2017/05/25,C,L6,D,1969,33.44,10025356
-0.336811193,53.63254936,4KG105,2017/05/25,C,L6,D,1969,27.49,10034060
-0.331980425,53.63117064,4KG106,2017/05/25,C,L6,D30,1969,24.82,10025357
-0.3282626216,53.63084373,4KG107,2017/05/25,C,L6,D30,1969,21.17,10025358
-0.3223942929,53.6303113,4KG108,2017/05/25,C,L6,D,1969,24.53,10025359
-0.3167388963,53.62979776,4KG109,2017/05/25,C,L6,D,1969,20.21,10025360
-0.3116986338,53.62933488,4KG110,2017/05/25,C,L6,D,1969,14.77,10038552
-0.3074043133,53.62894075,4KG111,2017/05/25,C,L6,D,1969,13.17,10034800
-0.3023146032,53.62847138,4KG112,2017/05/25,C,L6,D,1969,8.2,10025361
-0.2977650868,53.62804339,4KG113,2017/05/25,C,L6,D30,1969,10.51,10034061
-0.2942705372,53.62729314,4KG114,2017/05/25,C,L6,DJ,1969,9.19,10039145
-0.2900109115,53.62519511,4KG115,2017/05/25,C,L6,D,1969,8.75,10025362
-0.2858961065,53.62316031,4KG116,2017/05/25,C,L6,D60,1969,8.68,10025363
-0.2853855824,53.62004808,4KG117,2017/05/25,C,L6,D,1969,10.88,10025364
-0.2848907129,53.616999,4KG118,2017/05/25,C,L6,D,1969,12.64,10025365
-0.2843639058,53.61384427,4KG119,2017/05/25,C,L6,D,1969,12.01,10021133
-0.2839887942,53.61149895,4KG120,2017/05/25,C,L6,D,1969,10.03,10033014
-0.2834917481,53.60820979,4KG121,2017/05/25,C,L6,D,1969,10.96,10032640
-0.2831072637,53.60602343,4KG122,2017/05/25,C,L6,D60,1969,10.29,10039146
-0.277939202,53.60406051,4KG123,2017/05/25,C,L6,D,1969,9.89,10036008
-0.274519952,53.60278977,4KG124,2020/04/02,C,L6,D,1969,9.46,10032645
-0.2713771875,53.60156575,4KG125,2017/05/25,C,L6,D,1969,10.57,10025366
-0.2679335087,53.60025655,4KG126,2017/05/25,C,L6,D30,1969,11.44,10039147
-0.2631738733,53.59912863,4KG127,2017/05/25,C,L6,D,1969,14.94,10025367
-0.2585713492,53.59807702,4KG128,2020/04/02,C,L6,D,1969,13.96,10021136
-0.2541177694,53.59702227,4KG129,2020/04/02,C,L6,D,1969,15.43,10025368
-0.2501489561,53.59608307,4KG130,2020/04/02,C,L6,D,1969,18.73,10025369
-0.2462280616,53.59511856,4KG131,2017/05/25,C,L6,D,1969,20.28,10033015
-0.2418540552,53.59408353,4KG132,2017/05/25,C,L6,D30,1969,20.94,10039148
-0.2374580691,53.59234682,4KG133,2017/05/25,C,L6,D,1969,20.59,10037507
-0.2328661743,53.59049766,4KG134,2017/05/25,C,L6,DJT,1969,20.18,10025370
-0.2294170499,53.58911507,4KG135,2017/05/25,C,L6,D,1969,19.83,10021129
-0.2253975201,53.58750485,4KG136,2017/05/25,C,L6,D,1969,16.53,10036009
-0.2218224674,53.58607459,4KG137,2017/05/25,C,L6,D30,1969,15.38,10025371
-0.2196933945,53.5843574,4KG138,2017/05/25,C,L6,D,1969,14.71,10025372
-0.2165328761,53.58181221,4KG139,2017/05/25,C,L6,D,1969,12.49,10025373
-0.214359689,53.58007814,4KG140,2017/05/25,C,L6,D,1969,11.58,10032639
-0.2114741838,53.57776076,4KG141,2017/05/25,C,L6,D,1969,12.14,10025374
-0.2087860835,53.57560449,4KG142,2017/05/25,C,L6,D,1969,14,10032646
-0.2049987106,53.57255791,4KG143,2017/05/25,C,L6,D,1969,15.89,10025375
-0.202428623,53.57048327,4KG144,2017/05/25,C,L6,D,1969,14.16,10025376
-0.199122543,53.56782306,4KG145,2017/05/25,C,L6,D,1969,16.8,10034062
-0.1963521762,53.56560591,4KG146,2017/05/25,C,L6,D60,1969,12.29,10025377
-0.1915006337,53.56549315,4KG147,2017/05/25,C,L6,D,1969,12.93,10036010
-0.1871499809,53.56539137,4KG148,2017/05/25,C,L6,D,1969,14.8,10025378
-0.1825409491,53.56529359,4KG149,2017/05/25,C,L6,D,1969,17.28,10021127
-0.1779666076,53.56519706,4KG150,2017/05/25,C,L6,D,1969,19.36,10025379
-0.1733228742,53.5650993,4KG151,2017/05/25,C,L6,D,1969,19.27,10033016
-0.1673940757,53.5649673,4KG152,2017/05/25,C,L6,D,1969,19.66,10034801
-0.1636374802,53.56488813,4KG153,2017/05/25,C,L6,D,1969,17.88,10039149
-0.1574560814,53.56474951,4KG154,2017/05/25,C,L6,DJT,1969,15.49,10033775
-0.1533557759,53.56380847,4KG155,2017/05/25,C,L6,D60,1969,14.64,10034063
-0.1513355902,53.56454813,4KG156,2017/05/25,C,L6,DJT,1969,14.12,10021170
-0.2507367585,51.92605142,4TA001,2017/05/25,C,L6,DJT,1965,84.13,10023683
-0.2519741104,51.92677116,4TA001A,2017/05/25,C,L6,ST,1965,,10038904
-0.2539947976,51.92492181,4TA002,2017/05/25,C,L6,D30,1965,95.44,10023682
-0.2580101986,51.92375839,4TA003,2017/05/25,C,L6,D,1965,76.43,10020307
-0.2642592253,51.92198938,4TA004,2017/05/25,C,L6,D,1965,83,10019395
-0.2684637206,51.92081043,4TA005,2017/05/25,C,L6,D60,1965,90.58,10023681
-0.2733092007,51.9222484,4TA006,2017/05/25,C,L6,D,1965,93.52,10035771
-0.278485516,51.92378991,4TA007,2017/05/25,C,L6,D,1965,100.01,10020829
-0.2832731683,51.9252356,4TA008,2017/05/25,C,L6,D,1965,103.43,10023680
-0.2881489339,51.92666444,4TA009,2017/05/25,C,L6,D,1965,115.35,10038903
-0.2919166141,51.92778927,4TA010,2017/05/25,C,L6,D,1965,101.69,10035344
-0.2966045742,51.92919707,4TA011,2017/05/25,C,L6,D,1965,93.57,10023679
-0.3015378977,51.93066219,4TA012,2017/05/25,C,L6,D30,1965,89.37,10023678
-0.3059586408,51.93184098,4TA013,2017/05/25,C,L6,D,1965,84.37,10032859
-0.3113008775,51.93327564,4TA014,2017/05/25,C,L6,D,1965,93.04,10023677
-0.3167164994,51.93470215,4TA015,2017/05/25,C,L6,D,1965,101.4,10023676
-0.320964619,51.93585099,4TA016,2017/05/25,C,L6,D,1965,95.44,10038902
-0.3251267436,51.93697148,4TA017,2017/05/25,C,L6,D,1965,92.08,10035770
-0.3297490097,51.93824224,4TA018,2017/05/25,C,L6,D,1965,98.31,10023675
-0.334387096,51.93948607,4TA019,2017/05/25,C,L6,D,1965,107.67,10023674
-0.3383625681,51.94055848,4TA020,2017/05/25,C,L6,D30,1965,109.93,10038901
-0.3443620538,51.94040036,4TA021,2017/05/25,C,L6,D,1965,147.09,10032858
-0.3495462679,51.94025746,4TA022,2017/05/25,C,L6,D,1965,154.21,10040897
-0.3556041781,51.9400906,4TA023,2017/05/25,C,L6,D,1965,161.83,10023673
-0.3601912071,51.93996585,4TA024,2017/05/25,C,L6,D,1965,167.42,10023672
-0.3671085498,51.93976543,4TA025,2017/05/25,C,L6,D,1965,165.42,10038900
-0.3702104918,51.93967359,4TA026,2017/05/25,C,L6,D,1965,168.23,10040677
-0.3756424282,51.93951498,4TA027,2017/05/25,C,L6,D30,1965,136.81,10037440
-0.3811757881,51.9393665,4TA028,2017/05/25,C,L6,D,1965,130.73,10023671
-0.3867236987,51.93921795,4TA029,2017/05/25,C,L6,D,1965,138.99,10023670
-0.3920971767,51.9390667,4TA030,2017/05/25,C,L6,D,1965,140.44,10023669
-0.3968738206,51.93892507,4TA031,2017/05/25,C,L6,D,1965,152.64,10023668
-0.4032963939,51.93872463,4TA032,2017/05/25,C,L6,D30,1965,152.6,10023667
-0.4072710015,51.9390482,4TA033,2017/05/25,C,L6,D,1965,157.87,10038899
-0.4107089238,51.93932842,4TA034,2017/05/25,C,L6,D,1965,148.04,10035769
-0.4165262449,51.9397934,4TA035,2017/05/25,C,L6,D,1965,142.59,10035308
-0.4213419081,51.94019973,4TA036,2017/05/25,C,L6,D30,1965,143.4,10023666
-0.4256700635,51.93998792,4TA037,2017/05/25,C,L6,D,1965,136.84,10019061
-0.4299833295,51.93978475,4TA038,2017/05/25,C,L6,D,1965,126.89,10023665
-0.435403564,51.93954218,4TA039,2017/05/25,C,L6,D30,1965,126,10035174
-0.4406210429,51.93843354,4TA040,2017/05/25,C,L6,D,1965,140.57,10023664
-0.4446799495,51.93758809,4TA041,2017/05/25,C,L6,D,1965,149.01,10032857
-0.4493240542,51.93664231,4TA042,2017/05/25,C,L6,D30,1965,135.12,10023663
-0.4537286016,51.93631361,4TA043,2017/05/25,C,L6,D,1965,144.17,10037439
-0.4588916936,51.93592273,4TA044,2017/05/25,C,L6,D,1965,154.95,10023662
-0.4629482162,51.93563589,4TA045,2020/04/02,C,L6,D,1965,153.2,10023661
-0.4684405648,51.93523334,4TA046,2020/04/02,C,L6,D,1965,138.96,10018778
-0.4733652028,51.93487197,4TA047,2020/04/02,C,L6,D,1965,141.61,10020525
-0.4789428168,51.93447508,4TA048,2017/05/25,C,L6,D,1965,153.13,10023660
-0.4849939649,51.93404957,4TA049,2017/05/25,C,L6,D,1965,148.22,10035768
-0.4903885518,51.93367827,4TA050,2017/05/25,C,L6,D60,1965,119.92,10023659
-0.4944315805,51.93500687,4TA051,2017/05/25,C,L6,D,1965,117.73,10037064
-0.4978701302,51.93614779,4TA052,2017/05/25,C,L6,DJT,1965,106.36,10023658
-0.4996647937,51.93642244,4TA053A,2017/05/25,C,L6,ST,1965,101.47,10038510
-0.5017333613,51.93677248,4TA053B,2017/05/25,C,L6,SF60,1965,98,10019445
-0.5010504986,51.93587361,4TA054,2017/05/25,C,L6,ST,1965,98.96,10020308
0.1171471862,51.93623308,4TB001A,2017/05/25,C,L6,DJT,1965,121.45,10035776
0.1171415299,51.93394912,4TB001B,2017/05/25,C,L6,ST,1965,120.3,10018986
0.1130385001,51.93547963,4TB002,2017/05/25,C,L6,DJT,1965,119.91,10037016
0.1087827343,51.93758949,4TB003,2020/04/02,C,L6,D,1965,113.21,10023722
0.103911255,51.94001344,4TB004,2017/05/25,C,L6,D30,1965,117.1,10040169
0.09979229679,51.94153477,4TB005,2017/05/25,C,L6,D,1965,116.47,10023721
0.09451261974,51.94344531,4TB006,2017/05/25,C,L6,D,1965,110.34,10023720
0.09044862032,51.94491137,4TB007,2017/05/25,C,L6,D,1965,103.11,10023719
0.08578374995,51.94660376,4TB008,2017/05/25,C,L6,D,1965,99.93,10032862
0.08064622767,51.94846618,4TB009,2017/05/25,C,L6,D,1965,113.11,10034700
0.07610131458,51.95014197,4TB010,2020/04/02,C,L6,D,1965,119.31,10023718
0.07074292527,51.95207589,4TB011,2017/05/25,C,L6,D,1965,120.31,10023717
0.06660589622,51.95356939,4TB012,2017/05/25,C,L6,D,1965,125.91,10038425
0.06241203152,51.9550997,4TB013,2017/05/25,C,L6,D,1965,133.96,10023716
0.05758868499,51.95687464,4TB014,2017/05/25,C,L6,D,1965,127.44,10040679
0.05291668421,51.95859147,4TB015,2020/10/12,C,L6,D30,1965,115.55,10023715
0.04804494331,51.95887547,4TB016,2017/05/25,C,L6,D,1965,124.95,10023714
0.04268731748,51.95916637,4TB017,2017/05/25,C,L6,D,1965,121.43,10023713
0.03637134646,51.95950958,4TB018,2017/05/25,C,L6,D,1965,108.32,10020386
0.03134888189,51.95981216,4TB019,2017/05/25,C,L6,D,1965,96.24,10038908
